"Section","Subsection","Feature","Classification","Evidence","PlayerSurface","Persistence","TestFamily","KnownLimitation"
"17","","Tactical fleet-orders implementation plan.","DESIGN_ONLY","docs/CANDIDATE_EXTRACTION_PACKS.md","documentation index","n/a","StretchGoalsFleetDoctrineSystemTest","Index entries are planning references."
"17","","Persistent ship history and captain system.","DESIGN_ONLY","docs/CANDIDATE_EXTRACTION_PACKS.md","documentation index","n/a","StretchGoalsFleetDoctrineSystemTest","Index entries are planning references."
"17","","Multi-system strategic map expansion.","DESIGN_ONLY","docs/CANDIDATE_EXTRACTION_PACKS.md","documentation index","n/a","StretchGoalsFleetDoctrineSystemTest","Index entries are planning references."
"17","","Economy, logistics, and market overhaul.","DESIGN_ONLY","docs/CANDIDATE_EXTRACTION_PACKS.md","documentation index","n/a","StretchGoalsFleetDoctrineSystemTest","Index entries are planning references."
"17","","Diplomacy and reactive narrative roadmap.","DESIGN_ONLY","docs/CANDIDATE_EXTRACTION_PACKS.md","documentation index","n/a","StretchGoalsFleetDoctrineSystemTest","Index entries are planning references."
"17","","Tactical battlefield identity art plan.","DESIGN_ONLY","docs/CANDIDATE_EXTRACTION_PACKS.md","documentation index","n/a","StretchGoalsFleetDoctrineSystemTest","Index entries are planning references."
"17","","Accessibility and input-remapping checklist.","DESIGN_ONLY","docs/CANDIDATE_EXTRACTION_PACKS.md","documentation index","n/a","StretchGoalsFleetDoctrineSystemTest","Index entries are planning references."
"17","","Architecture decomposition plan.","DESIGN_ONLY","docs/CANDIDATE_EXTRACTION_PACKS.md","documentation index","n/a","StretchGoalsFleetDoctrineSystemTest","Index entries are planning references."
"17","","Automated scenario and soak-test harness plan.","DESIGN_ONLY","docs/CANDIDATE_EXTRACTION_PACKS.md","documentation index","n/a","StretchGoalsFleetDoctrineSystemTest","Index entries are planning references."
"18","18.1 Command Network","Give every fleet a command-network topology with flagship, relay, and fallback nodes.","MODELED_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Doctrine state is not yet applied to live tactical orders."
"18","18.1 Command Network","Add command bandwidth limits that make very large fleets harder to coordinate.","MODELED_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Doctrine state is not yet applied to live tactical orders."
"18","18.1 Command Network","Add order queues when too many commands are issued at once.","MODELED_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Doctrine state is not yet applied to live tactical orders."
"18","18.1 Command Network","Add command redundancy bonuses for relay ships and experienced captains.","MODELED_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Doctrine state is not yet applied to live tactical orders."
"18","18.1 Command Network","Add command-network collapse when the flagship is destroyed or isolated.","MODELED_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Doctrine state is not yet applied to live tactical orders."
"18","18.1 Command Network","Add emergency transfer of flag to another surviving ship.","MODELED_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Doctrine state is not yet applied to live tactical orders."
"18","18.1 Command Network","Add visual command-link overlays during tactical pause.","MODELED_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Doctrine state is not yet applied to live tactical orders."
"18","18.1 Command Network","Add encrypted command channels that trade bandwidth for jamming resistance.","MODELED_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Doctrine state is not yet applied to live tactical orders."
"18","18.1 Command Network","Add burst-transmission orders for stealth fleets.","MODELED_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Doctrine state is not yet applied to live tactical orders."
"18","18.1 Command Network","Add courier-drone orders when long-range communications are unavailable.","MODELED_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Doctrine state is not yet applied to live tactical orders."
"18","18.1 Command Network","Add doctrine-specific acknowledgment language so fleets sound culturally distinct.","MODELED_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Doctrine state is not yet applied to live tactical orders."
"18","18.1 Command Network","Add captains who interpret vague orders differently under pressure.","MODELED_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Doctrine state is not yet applied to live tactical orders."
"18","18.2 Standing Orders","Add editable standing orders for ammunition conservation.","MODELED_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Doctrine state is not yet applied to live tactical orders."
"18","18.2 Standing Orders","Add editable standing orders for retreat thresholds.","MODELED_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Doctrine state is not yet applied to live tactical orders."
"18","18.2 Standing Orders","Add editable standing orders for rescuing disabled allies.","MODELED_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Doctrine state is not yet applied to live tactical orders."
"18","18.2 Standing Orders","Add editable standing orders for protecting civilian traffic.","MODELED_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Doctrine state is not yet applied to live tactical orders."
"18","18.2 Standing Orders","Add editable standing orders for pursuing fleeing enemies.","MODELED_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Doctrine state is not yet applied to live tactical orders."
"18","18.2 Standing Orders","Add editable standing orders for accepting surrender.","MODELED_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Doctrine state is not yet applied to live tactical orders."
"18","18.2 Standing Orders","Add editable standing orders for scuttling compromised ships.","MODELED_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Doctrine state is not yet applied to live tactical orders."
"18","18.2 Standing Orders","Add editable standing orders for preserving rare captured technology.","MODELED_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Doctrine state is not yet applied to live tactical orders."
"18","18.2 Standing Orders","Add doctrine templates for convoy escort, fleet battle, raid, rescue, and blockade.","MODELED_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Doctrine state is not yet applied to live tactical orders."
"18","18.2 Standing Orders","Add captain-level exceptions to fleet-wide standing orders.","MODELED_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Doctrine state is not yet applied to live tactical orders."
"18","18.2 Standing Orders","Add a pre-battle doctrine review screen with likely tradeoffs.","MODELED_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Doctrine state is not yet applied to live tactical orders."
"18","18.2 Standing Orders","Add after-action notes showing which standing orders materially changed the battle.","MODELED_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Doctrine state is not yet applied to live tactical orders."
"18","18.3 Fleet Cohesion","Track formation cohesion as a tactical resource.","MODELED_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Doctrine state is not yet applied to live tactical orders."
"18","18.3 Fleet Cohesion","Let aggressive turns and emergency burns break formation cohesion.","MODELED_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Doctrine state is not yet applied to live tactical orders."
"18","18.3 Fleet Cohesion","Let veteran crews reform formations faster.","MODELED_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Doctrine state is not yet applied to live tactical orders."
"18","18.3 Fleet Cohesion","Add crossfire bonuses for coordinated squadrons.","MODELED_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Doctrine state is not yet applied to live tactical orders."
